TIME,DBTM,DMEA,BPOS,HKLA,HKLX,WOBA,WOBX,TQA,TQX,RPMA,SPPA,CHKP,SPM1,SPM2,TVCA,MFOP,MDOA,MDIA,MTOA,MTIA,MCOA,MCIA,STKC,DRTM,SPR2,SPR3,SPR4,SPR5,SPR6,SPR7,SPR13,SPR14,SPR15,SPR20,SPR21,SPR22,SPR23
2016-11-08T204138.000Z,432.4032,432.4032,11.75289,39.19164,39.19164,11.23597,11.23597,0.0,0.0,0,88.63975,0.0,62,79,-4.343826,0,1.140713,1.028854,0.0,42.70855,0.0,15.48635,4129995,427.0,91.11593,209.4662,0.0,0.0,83,523.7226,186.5611,0.0,0.0,2.265602,26.48303,142,10580
2016-11-08T204141.000Z,432.4032,432.4032,11.75289,39.84982,39.84982,10.57036,10.57036,0.0,0.0,0,88.63975,0.0,62,79,-4.324806,0,1.140713,1.028854,0.0,42.70855,0.0,15.48635,4129997,427.0,90.96961,208.951,0.0,0.0,85,530.4536,186.5611,0.0,0.0,2.265602,26.48303,142,10580
2016-11-08T204143.000Z,432.4032,432.4032,11.75289,40.17892,40.17892,10.23387,10.23387,0.0,0.0,0,88.63975,0.0,62,79,-4.266304,0,1.140713,1.028854,0.0,42.70855,0.0,15.48635,4130000,427.0,90.96961,209.1214,0.0,0.0,85,510.9203,186.5611,0.0,0.0,2.265602,26.58854,142,10585
2016-11-08T204145.000Z,432.4032,432.4032,11.75289,40.58946,40.58946,9.877501,9.877501,0.0,0.0,0,88.94568,0.0,62,79,-4.237053,0,1.140713,1.028854,0.0,42.70855,0.0,15.48635,4130002,427.0,90.96961,208.7925,0.0,0.0,88,497.9166,186.5611,0.0,0.0,2.265602,26.58854,142,10585
2016-11-08T204147.000Z,432.4032,432.4032,11.75289,41.86073,41.86073,8.573248,8.573248,0.0,0.0,0,89.06176,0.0,62,79,-4.222427,0,1.140713,1.028854,0.0,42.94619,0.0,15.48635,4130004,427.0,90.96961,209.151,0.0,0.0,89,484.8907,186.5611,0.0,0.0,2.265602,26.45724,142,10589
2016-11-08T204149.000Z,432.4032,432.4032,11.75289,43.07037,43.07037,7.362229,7.362229,0.0,0.0,0,89.06176,0.0,62,79,-4.222427,0,1.140713,1.028854,0.0,42.94619,0.0,15.48635,4130006,427.0,91.10619,209.151,0.0,0.0,89,446.9289,186.5611,0.0,0.0,2.265602,26.45724,142,10589
2016-11-08T204151.000Z,432.4149,432.4149,11.74118,43.07037,43.07037,7.362229,7.362229,0.0,0.0,0,89.06176,0.0,62,79,-4.222427,0,1.140713,1.028854,0.0,42.94619,0.0,15.48635,4130009,427.0,91.20958,209.151,0.0,0.0,90,428.3629,186.5611,0.0,0.0,2.265602,26.45724,142,10589
2016-11-08T204153.000Z,432.4258,432.4258,11.73019,43.07037,43.07037,7.362229,7.362229,0.0,0.0,0,89.06176,0.0,62,79,-4.222427,0,1.140713,1.028854,0.0,42.94619,0.0,15.48635,4130009,427.0,91.20958,209.151,0.0,0.0,90,428.3629,186.5611,0.0,0.0,2.265602,26.45724,142,10594
2016-11-08T204155.000Z,432.4258,432.4258,11.73019,42.6246,42.6246,7.770059,7.770059,0.0,0.0,0,88.60439,0.0,62,79,-4.184631,0,1.140713,1.028854,0.0,42.94619,0.0,15.48635,4130011,427.0,91.20958,209.2951,0.0,0.0,88,431.8707,186.5611,0.0,0.0,2.265602,26.45724,142,10594
2016-11-08T204157.000Z,432.4258,432.4258,11.73019,42.84116,42.84116,7.567076,7.567076,0.0,0.0,0,88.77347,0.0,62,79,-4.206219,0,1.140713,1.028854,0.0,42.94619,0.0,15.48635,4130016,427.0,91.10185,208.8615,0.0,0.0,88,422.2334,186.5611,0.0,0.0,2.265602,26.45724,142,10600
2016-11-08T204159.000Z,432.4258,432.4258,11.73019,43.23259,43.23259,7.181601,7.181601,0.0,0.0,0,88.77347,0.0,62,79,-4.237408,0,1.140713,1.028854,0.0,42.81234,0.0,15.48635,4130019,427.0,91.21689,209.0116,0.0,0.0,90,404.672,186.5611,0.0,0.0,2.265602,26.45724,142,10604
2016-11-08T204201.000Z,432.4258,432.4258,11.73019,42.93629,42.93629,7.462416,7.462416,0.0,0.0,0,88.77347,0.0,62,79,-4.237408,0,1.140713,1.028854,0.0,42.81234,0.0,15.48635,4130021,427.0,91.10448,209.5646,0.0,0.0,91,381.4426,186.5611,0.0,0.0,2.265602,26.55851,142,10604
2016-11-08T204204.000Z,432.4258,432.4258,11.73019,43.36215,43.36215,7.052808,7.052808,0.0,0.0,0,88.77347,0.0,62,79,-4.255207,0,1.140713,1.028854,0.0,42.81234,0.0,15.48635,4130024,427.0,91.10448,209.5646,0.0,0.0,91,366.7934,186.5611,0.0,0.0,2.371745,25.29783,142,10609
2016-11-08T204206.000Z,432.4543,432.4543,11.70169,43.36215,43.36215,7.052808,7.052808,0.0,0.0,0,89.24815,0.0,62,79,-4.221504,0,1.140713,1.028854,0.0,42.81234,0.0,15.48635,4130026,427.0,91.10448,209.1139,0.0,0.0,92,357.697,186.5611,0.0,0.0,2.371745,25.29783,142,10609
2016-11-08T204208.000Z,432.4743,432.4743,11.68176,42.32854,42.32854,8.054319,8.054319,0.0,0.0,0,89.03653,0.0,62,79,-4.174652,0,1.140713,1.028854,0.0,42.81234,0.0,15.48635,4130028,427.0,91.10448,209.3368,0.0,0.0,91,374.0265,186.5611,0.0,0.0,2.371745,25.29783,142,10614
2016-11-08T204210.000Z,432.4865,432.4865,11.66957,41.58228,41.58228,8.806312,8.806312,0.0,0.0,0,89.03653,0.0,62,79,-4.121227,0,1.140713,1.028854,0.0,42.81234,0.0,15.48635,4130031,427.0,91.10448,208.9902,0.0,0.0,91,383.1556,186.5611,0.0,0.0,2.371745,25.29783,142,10614
2016-11-08T204212.000Z,432.4865,432.4865,11.66957,42.02914,42.02914,8.386289,8.386289,0.0,0.0,0,88.84839,0.0,62,79,-3.984516,0,1.151395,1.028854,0.0,43.19864,0.0,15.48635,4130033,427.0,91.21,209.1869,0.0,0.0,90,398.3278,186.5611,0.0,0.0,2.371745,25.29783,142,10618
2016-11-08T204214.000Z,432.4865,432.4865,11.66957,42.74458,42.74458,7.676899,7.676899,0.0,0.0,0,88.95429,0.0,62,79,-3.936161,0,1.151395,1.028854,0.0,43.19864,0.0,15.48635,4130035,427.0,91.41366,209.6453,0.0,0.0,92,388.1705,186.5611,0.0,0.0,2.371745,25.39992,142,10618
2016-11-08T204216.000Z,432.4865,432.4865,11.66957,42.74458,42.74458,7.661164,7.661164,0.0,0.0,0,88.77195,0.0,62,79,-3.936161,0,1.151395,1.028854,0.0,43.19864,0.0,15.48635,4130035,427.0,91.41366,209.0325,0.0,0.0,92,388.1705,186.5611,0.0,0.0,2.371745,25.39992,142,10618
2016-11-08T204218.000Z,432.4865,432.4865,11.66957,43.51229,43.51229,6.895679,6.895679,0.0,0.0,0,88.77195,0.0,62,79,-3.936161,0,1.151395,1.028854,0.0,43.19864,0.0,15.48635,4130038,427.0,91.41366,209.0325,0.0,0.0,91,389.2249,186.5611,0.0,0.0,2.371745,25.39992,142,10623
2016-11-08T204220.000Z,432.4865,432.4865,11.66957,43.51229,43.51229,6.895679,6.895679,0.0,0.0,0,88.51753,0.0,62,79,-3.969894,0,1.151395,1.028854,0.0,43.19864,0.0,15.48635,4130040,427.0,91.41366,208.7561,0.0,0.0,88,382.1997,186.5611,0.0,0.0,2.371745,25.39992,142,10623
2016-11-08T204222.000Z,432.4865,432.4865,11.66957,44.08808,44.08808,6.235736,6.235736,0.0,0.0,0,88.51753,0.0,62,79,-4.103325,0,1.151395,1.028854,0.0,43.19864,0.0,15.48635,4130045,427.0,91.0923,208.7247,0.0,0.0,89,381.2636,186.5611,0.0,0.0,2.371745,25.39992,142,10628
2016-11-08T204224.000Z,432.4865,432.4865,11.66957,44.08808,44.08808,6.235736,6.235736,0.0,0.0,0,88.51753,0.0,62,79,-4.185566,0,1.151395,1.028854,0.0,43.49905,0.0,15.48635,4130047,427.0,91.0923,209.2332,0.0,0.0,91,362.7159,186.5611,0.0,0.0,2.514641,23.86027,142,10628
2016-11-08T204227.000Z,432.4865,432.4865,11.66957,44.42002,44.42002,6.038157,6.038157,0.0,0.0,0,88.84529,0.0,62,79,-4.185566,0,1.151395,1.028854,0.0,43.49905,0.0,15.48635,4130047,427.0,91.0923,208.7774,0.0,0.0,90,330.8285,186.5611,0.0,0.0,2.514641,23.86027,142,10632
2016-11-08T204229.000Z,432.4911,432.4911,11.66498,45.17001,45.17001,5.252239,5.252239,0.0,0.0,0,88.71745,0.0,62,79,-4.272243,0,1.151395,1.028854,0.0,43.49905,0.0,15.48635,4130052,427.0,91.0923,208.9795,0.0,0.0,90,309.253,186.5611,0.0,0.0,2.514641,23.86027,142,10637
2016-11-08T204231.000Z,432.4911,432.4911,11.66498,45.87301,45.87301,4.548188,4.548188,0.0,0.0,0,88.71745,0.0,62,79,-4.300022,0,1.151395,1.028854,0.0,43.49905,0.0,15.48635,4130054,427.0,91.0923,208.9795,0.0,0.0,90,286.7468,186.5611,0.0,0.0,2.514641,23.86027,142,10637
2016-11-08T204233.000Z,432.4911,432.4911,11.66498,46.55251,46.55251,3.86816,3.86816,0.0,0.0,0,88.44508,0.0,62,79,-4.323914,0,1.151395,1.028854,0.0,43.49905,0.0,15.48635,4130056,427.0,91.24141,209.1261,0.0,0.0,90,262.1843,186.5611,0.0,0.0,2.514641,23.86027,142,10642
2016-11-08T204235.000Z,432.4911,432.4911,11.66498,46.40026,46.40026,4.001697,4.001697,0.0,0.0,0,88.69382,0.0,62,79,-4.323914,0,1.151395,1.028854,0.0,43.49905,0.0,15.48635,4130059,427.0,91.02728,208.8139,0.0,0.0,91,246.4689,186.5611,0.0,0.0,2.514641,23.86027,142,10642
2016-11-08T204237.000Z,432.4911,432.4911,11.66498,47.06213,47.06213,3.442526,3.442526,0.0,0.0,0,88.87701,0.0,62,79,-4.35183,0,1.151395,1.028854,0.0,43.32933,0.0,15.48635,4130061,427.0,91.19485,209.3288,0.0,0.0,89,227.3391,186.5611,0.0,0.0,2.514641,23.86027,142,10642
2016-11-08T204239.000Z,432.5022,432.5022,11.65387,45.99907,45.99907,4.382391,4.382391,0.0,0.0,0,88.87701,0.0,62,79,-4.35183,0,1.151395,1.028854,0.0,43.32933,0.0,15.48635,4130063,427.0,90.99002,209.0952,0.0,0.0,87,217.2811,186.5611,0.0,0.0,2.786687,21.53094,142,10646
2016-11-08T204241.000Z,432.5022,432.5022,11.65387,45.46754,45.46754,4.925881,4.925881,0.0,0.0,0,88.63203,0.0,62,79,-4.37381,0,1.151395,1.028854,0.0,43.32933,0.0,15.48635,4130066,427.0,90.99002,209.3924,0.0,0.0,89,202.6774,186.5611,0.0,0.0,2.786687,21.53094,142,10651
2016-11-08T204243.000Z,432.5022,432.5022,11.65387,45.46754,45.46754,4.925881,4.925881,0.0,0.0,0,88.63203,0.0,62,79,-4.37381,0,1.151395,1.028854,0.0,43.32933,0.0,15.48635,4130066,427.0,90.99002,209.3924,0.0,0.0,89,202.6774,186.5611,0.0,0.0,2.786687,21.53094,142,10651
2016-11-08T204245.000Z,432.5022,432.5022,11.65387,45.85777,45.85777,4.606136,4.606136,0.0,0.0,0,88.63203,0.0,62,79,-4.37381,0,1.151395,1.028854,0.0,43.32933,0.0,15.48635,4130068,427.0,90.7338,210.2288,0.0,0.0,88,202.6774,186.5611,0.0,0.0,2.786687,21.53094,142,10651
2016-11-08T204247.000Z,432.5022,432.5022,11.65387,46.80645,46.80645,3.615885,3.615885,0.0,0.0,0,89.00667,0.0,62,79,-4.336056,0,1.151395,1.028854,0.0,43.32933,0.0,15.48635,4130074,427.0,90.88747,209.2552,0.0,0.0,90,166.2497,186.5611,0.0,0.0,2.786687,21.53094,142,10657
2016-11-08T204250.000Z,432.5022,432.5022,11.65387,46.69123,46.69123,3.71156,3.71156,0.0,0.0,0,88.38636,0.0,62,79,-4.271931,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130076,427.0,91.14261,209.6935,0.0,0.0,90,152.6719,186.5611,0.0,0.0,2.786687,21.53094,142,10661
2016-11-08T204252.000Z,432.5022,432.5022,11.65387,46.87962,46.87962,3.529996,3.529996,0.0,0.0,0,88.84093,0.0,62,79,-4.271931,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130078,427.0,91.14261,209.6935,0.0,0.0,91,144.4326,186.5611,0.0,0.0,2.786687,21.53094,142,10661
2016-11-08T204254.000Z,432.5022,432.5022,11.65387,46.87962,46.87962,3.529996,3.529996,0.0,0.0,0,88.84093,0.0,62,79,-4.303833,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130081,427.0,91.14261,209.8006,0.0,0.0,91,145.7101,186.5611,0.0,0.0,2.786687,21.53094,142,10666
2016-11-08T204256.000Z,432.5022,432.5022,11.65387,46.65191,46.65191,3.717479,3.717479,0.0,0.0,0,88.84093,0.0,62,79,-4.255817,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130083,427.0,91.14261,209.3372,0.0,0.0,91,142.7977,186.5611,0.0,0.0,2.786687,21.53094,142,10666
2016-11-08T204258.000Z,432.5022,432.5022,11.65387,46.94196,46.94196,3.469943,3.469943,0.0,0.0,0,88.84093,0.0,62,79,-4.31181,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130085,427.0,91.02756,209.0965,0.0,0.0,91,127.353,186.5611,0.0,0.0,3.332868,18.00252,142,10671
2016-11-08T204300.000Z,432.5022,432.5022,11.65387,46.94196,46.94196,3.469943,3.469943,0.0,0.0,0,89.11266,0.0,62,79,-4.169807,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130088,427.0,91.02756,208.8951,0.0,0.0,90,134.6693,186.5611,0.0,0.0,3.332868,18.00252,142,10671
2016-11-08T204302.000Z,432.5022,432.5022,11.65387,47.6925,47.6925,2.816006,2.816006,0.0,0.0,0,89.11266,0.0,62,79,-4.058804,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130090,427.0,90.77233,209.3364,0.0,0.0,87,115.6044,186.5611,0.0,0.0,3.332868,18.00252,142,10671
2016-11-08T204304.000Z,432.5196,432.5196,11.63648,47.29825,47.29825,3.047995,3.047995,0.0,0.0,0,88.89684,0.0,62,79,-4.013302,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130092,427.0,90.94249,209.8571,0.0,0.0,85,143.6311,186.5611,0.0,0.0,3.332868,18.00252,142,10675
2016-11-08T204306.000Z,432.5196,432.5196,11.63648,47.59313,47.59313,2.856474,2.856474,0.0,0.0,0,88.89684,0.0,62,79,-4.013302,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130095,427.0,90.83655,209.8571,0.0,0.0,85,141.1344,186.5611,0.0,0.0,3.332868,18.00252,142,10675
2016-11-08T204308.000Z,432.5412,432.5412,11.61486,45.93657,45.93657,4.22033,4.22033,0.0,0.0,0,88.60757,0.0,62,79,-3.994179,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130097,427.0,91.01807,210.123,0.0,0.0,88,192.9075,186.5611,0.0,0.0,3.332868,18.00252,142,10680
2016-11-08T204310.000Z,432.5412,432.5412,11.61486,44.78029,44.78029,5.451629,5.451629,0.0,0.0,0,88.83389,0.0,62,79,-4.040993,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130099,427.0,91.01807,210.123,0.0,0.0,86,194.9818,186.5611,0.0,0.0,3.332868,18.00252,142,10680
2016-11-08T204313.000Z,432.5412,432.5412,11.61486,44.94015,44.94015,5.489195,5.489195,0.0,0.0,0,88.83389,0.0,62,79,-4.040993,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130102,427.0,91.23103,210.4855,0.0,0.0,85,217.6248,186.5611,0.0,0.0,3.332868,18.11708,142,10685
2016-11-08T204315.000Z,432.5689,432.5689,11.58709,43.87208,43.87208,6.37309,6.37309,0.0,0.0,0,88.83389,0.0,62,79,-4.040993,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130104,427.0,91.23103,209.4716,0.0,0.0,84,233.1162,186.5611,0.0,0.0,4.370079,13.72973,142,10685
2016-11-08T204317.000Z,432.5815,432.5815,11.57453,42.60005,42.60005,7.614514,7.614514,0.0,0.0,0,88.63483,0.0,62,79,-3.979454,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130106,427.0,91.23103,209.4716,0.0,0.0,84,265.1816,186.5611,0.0,0.0,4.370079,13.72973,142,10689
2016-11-08T204319.000Z,432.5815,432.5815,11.57453,42.29203,42.29203,8.067135,8.067135,0.0,0.0,0,88.96516,0.0,62,79,-3.953629,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130109,427.0,91.23103,209.5992,0.0,0.0,84,298.7027,186.5611,0.0,0.0,4.370079,13.72973,142,10689
2016-11-08T204321.000Z,432.5815,432.5815,11.57453,42.63002,42.63002,7.826055,7.826055,0.0,0.0,0,88.96516,0.0,62,79,-3.930717,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130111,427.0,91.23103,210.0194,0.0,0.0,84,321.5851,186.5611,0.0,0.0,4.370079,13.72973,142,10694
2016-11-08T204323.000Z,432.6116,432.6116,11.54446,41.32301,41.32301,8.886318,8.886318,0.0,0.0,0,88.62466,0.0,62,79,-3.979259,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130113,427.0,91.11153,209.0605,0.0,0.0,84,324.1533,186.5611,0.0,0.0,4.370079,13.72973,142,10694
2016-11-08T204325.000Z,432.6116,432.6116,11.54446,41.73551,41.73551,8.731727,8.731727,0.0,0.0,0,88.313,0.0,62,79,-3.913532,0,1.151395,1.028854,0.0,43.20053,0.0,15.48635,4130116,427.0,91.11153,209.5091,0.0,0.0,86,360.3063,186.5611,0.0,0.0,4.370079,13.84006,142,10699
2016-11-08T204327.000Z,432.6116,432.6116,11.54446,42.43376,42.43376,8.076364,8.076364,0.0,0.0,0,87.80423,0.0,62,79,-4.000668,0,1.139301,1.028854,0.0,43.08128,0.0,15.35802,4130118,427.0,91.11153,208.8973,0.0,0.0,87,347.2615,186.5611,0.0,0.0,4.370079,13.84006,142,10699
2016-11-08T204329.000Z,432.6274,432.6274,11.52864,42.70088,42.70088,7.744572,7.744572,0.0,0.0,0,88.25574,0.0,62,79,-4.014236,0,1.139301,1.028854,0.0,43.08128,0.0,15.35802,4130120,427.0,91.11153,208.1805,0.0,0.0,88,357.8092,186.5611,0.0,0.0,4.370079,13.84006,142,10703
2016-11-08T204331.000Z,432.6717,432.6717,11.48432,40.37444,40.37444,9.681973,9.681973,0.0,0.0,0,88.59914,0.0,62,79,-4.041019,0,1.139301,1.028854,0.0,43.08128,0.0,15.35802,4130123,427.0,91.11153,208.1805,0.0,41.381,86,401.6572,186.5611,0.0,0.0,4.803572,12.49071,142,10703
2016-11-08T204334.000Z,432.6717,432.6717,11.48432,40.37444,40.37444,9.97859,9.97859,0.0,0.0,0,88.59914,0.0,62,79,-4.041019,0,1.139301,1.028854,0.0,43.08128,0.0,15.35802,4130123,427.0,91.11153,208.1805,0.0,41.381,86,401.6572,186.5611,0.0,0.0,4.803572,12.49071,142,10709
2016-11-08T204336.000Z,432.6717,432.6717,11.48432,40.37444,40.37444,9.97859,9.97859,0.0,0.0,0,88.59914,0.0,62,79,-4.041019,0,1.139301,1.028854,0.0,43.08128,0.0,15.35802,4130123,427.0,91.11153,208.0594,0.0,41.381,86,401.6572,186.5611,0.0,0.0,4.803572,12.49071,142,10709
2016-11-08T204338.000Z,432.6717,432.6717,11.48432,37.73523,37.73523,12.61077,12.61077,0.0,0.0,0,88.59914,0.0,62,79,-4.041019,0,1.139301,1.028854,0.0,43.08128,0.0,15.35802,4130125,427.0,90.90867,208.0594,0.0,41.381,85,394.7684,186.5611,0.0,0.0,4.803572,12.49071,142,10709
2016-11-08T204340.000Z,432.6717,432.6717,11.48432,38.30162,38.30162,12.18869,12.18869,0.0,0.0,0,88.91551,0.0,62,79,-4.026108,0,1.139301,1.028854,0.0,43.08128,0.0,15.35802,4130131,427.0,90.90867,209.7116,0.0,41.381,84,448.2738,186.5611,0.0,0.0,4.803572,12.49071,142,10716
2016-11-08T204342.000Z,432.6828,432.6828,11.47321,40.12041,40.12041,10.39232,10.39232,0.0,0.0,0,88.67107,0.0,62,79,-4.046955,0,1.139301,1.040638,0.0,42.9369,0.0,15.35802,4130133,427.0,90.90867,209.4386,0.0,41.381,85,461.3215,186.5611,0.0,0.0,4.803572,12.49071,142,10716
2016-11-08T204344.000Z,432.6828,432.6828,11.47321,40.97021,40.97021,9.562648,9.562648,0.0,0.0,0,88.51268,0.0,62,79,-4.077381,0,1.139301,1.040638,0.0,42.9369,0.0,15.35802,4130135,427.0,90.90867,209.0013,0.0,41.381,85,463.4835,186.5611,0.0,0.0,4.803572,12.49071,142,10721
2016-11-08T204346.000Z,432.6828,432.6828,11.47321,41.31311,41.31311,9.143714,9.143714,0.0,0.0,0,88.51268,0.0,62,79,-4.012592,0,1.139301,1.040638,0.0,42.9369,0.0,15.35802,4130138,427.0,90.90867,207.9983,0.0,41.381,85,475.7049,186.5611,0.0,0.0,4.803572,12.49071,142,10721
2016-11-08T204348.000Z,432.6828,432.6828,11.47321,40.33656,40.33656,9.92234,9.92234,0.0,0.0,0,88.80566,0.0,62,79,-4.030197,0,1.139301,1.040638,0.0,42.9369,0.0,15.35802,4130140,427.0,90.90867,209.199,0.0,41.381,85,440.8918,186.5611,0.0,0.0,4.803572,12.49071,142,10725
2016-11-08T204350.000Z,432.7017,432.7017,11.45437,40.33656,40.33656,10.04685,10.04685,0.0,0.0,0,88.99175,0.0,62,79,-3.969002,0,1.139301,1.040638,0.0,42.9369,0.0,15.35802,4130142,427.0,90.90867,209.199,0.0,41.381,85,440.8918,186.5611,0.0,0.0,4.803572,12.49071,142,10725
2016-11-08T204352.000Z,432.7061,432.7061,11.44991,42.10514,42.10514,8.552664,8.552664,0.0,0.0,0,89.20244,0.0,62,79,-4.028404,0,1.139301,1.040638,0.0,42.9369,0.0,15.35802,4130145,427.0,90.76569,210.049,0.0,41.381,89,416.7281,186.5611,0.0,0.0,3.878621,15.46942,142,10730
2016-11-08T204355.000Z,432.7061,432.7061,11.44991,42.10514,42.10514,8.305913,8.305913,0.0,0.0,0,89.36662,0.0,62,79,-3.968105,0,1.139301,1.040638,0.0,42.35583,0.0,15.35802,4130147,427.0,90.76569,209.4793,0.0,41.381,87,401.5793,186.5611,0.0,0.0,3.878621,15.46942,142,10730
2016-11-08T204357.000Z,432.7061,432.7061,11.44991,42.87529,42.87529,7.642391,7.642391,0.0,0.0,0,89.15458,0.0,62,79,-3.997955,0,1.139301,1.040638,0.0,42.35583,0.0,15.35802,4130149,427.0,90.76569,208.7565,0.0,41.381,88,406.5093,186.5611,0.0,0.0,3.878621,15.46942,142,10735
2016-11-08T204359.000Z,432.7061,432.7061,11.44991,43.33165,43.33165,7.14219,7.14219,0.0,0.0,0,89.15458,0.0,62,79,-4.012878,0,1.139301,1.040638,0.0,42.35583,0.0,15.35802,4130152,427.0,90.76569,208.7565,0.0,0.0,86,393.4043,186.5611,0.0,0.0,3.878621,15.46942,142,10735
2016-11-08T204401.000Z,432.7061,432.7061,11.44991,43.64183,43.64183,6.810081,6.810081,0.0,0.0,0,88.81908,0.0,62,79,-4.050343,0,1.139301,1.040638,0.0,42.35583,0.0,15.35802,4130154,427.0,90.76569,208.9004,0.0,0.0,87,398.6579,186.5611,0.0,0.0,3.878621,15.46942,142,10739
2016-11-08T204403.000Z,432.7251,432.7251,11.43095,42.64892,42.64892,7.607527,7.607527,0.0,0.0,0,88.81908,0.0,62,79,-4.069073,0,1.139301,1.040638,0.0,42.35583,0.0,15.35802,4130156,427.0,90.76569,208.4171,0.0,0.0,85,383.1886,186.5611,0.0,0.0,3.878621,15.46942,142,10739
2016-11-08T204405.000Z,432.7289,432.7289,11.42708,42.80846,42.80846,7.620835,7.620835,0.0,0.0,0,88.81908,0.0,62,79,-3.99844,0,1.139301,1.040638,0.0,42.35583,0.0,15.35802,4130159,427.0,90.64868,208.9844,0.0,0.0,85,386.5509,186.5611,0.0,0.0,3.878621,15.46942,142,10744
2016-11-08T204407.000Z,432.7289,432.7289,11.42708,43.29823,43.29823,7.180612,7.180612,0.0,0.0,0,88.69181,0.0,62,79,-4.043121,0,1.139301,1.040638,0.0,42.50908,0.0,15.35802,4130161,427.0,90.64868,209.2662,0.0,0.0,87,403.667,186.5611,0.0,0.0,3.878621,15.46942,142,10744
2016-11-08T204409.000Z,432.7289,432.7289,11.42708,43.29823,43.29823,7.180612,7.180612,0.0,0.0,0,88.69181,0.0,62,79,-4.043121,0,1.139301,1.040638,0.0,42.50908,0.0,15.35802,4130163,427.0,90.75741,209.0459,0.0,0.0,89,367.5238,186.5611,0.0,0.0,3.35117,17.9042,142,10749
2016-11-08T204411.000Z,432.7289,432.7289,11.42708,43.29823,43.29823,7.180612,7.180612,0.0,0.0,0,88.69181,0.0,62,79,-3.986633,0,1.139301,1.040638,0.0,42.50908,0.0,15.35802,4130166,427.0,90.75741,209.6318,0.0,0.0,91,364.8388,186.5611,0.0,0.0,3.35117,17.9042,142,10749
2016-11-08T204413.000Z,432.7289,432.7289,11.42708,44.60829,44.60829,5.993849,5.993849,0.0,0.0,0,88.36707,0.0,62,79,-4.007217,0,1.139301,1.040638,0.0,42.50908,0.0,15.35802,4130168,427.0,90.64302,209.3867,0.0,0.0,90,339.0843,186.5611,0.0,0.0,3.35117,17.9042,142,10754
2016-11-08T204416.000Z,432.739,432.739,11.41706,45.51015,45.51015,5.030522,5.030522,0.0,0.0,0,88.53716,0.0,62,79,-4.017509,0,1.139301,1.040638,0.0,42.50908,0.0,15.35802,4130170,427.0,90.64302,210.2412,0.0,0.0,89,351.2674,186.5611,0.0,0.0,3.35117,17.9042,142,10754
2016-11-08T204418.000Z,432.739,432.739,11.41706,44.97708,44.97708,5.34835,5.34835,0.0,0.0,0,88.8575,0.0,62,79,-3.922657,0,1.139301,1.040638,0.0,42.50908,0.0,15.35802,4130173,427.0,90.64302,210.0314,0.0,0.0,89,338.7189,186.5611,0.0,0.0,3.35117,17.9042,142,10759
2016-11-08T204420.000Z,432.7568,432.7568,11.39919,44.71054,44.71054,5.654849,5.654849,0.0,0.0,0,88.8575,0.0,62,79,-3.955231,0,1.139301,1.040638,0.0,42.50908,0.0,15.35802,4130176,427.0,90.64302,210.5036,0.0,0.0,88,347.0408,186.5611,0.0,0.0,3.35117,17.9042,142,10759
2016-11-08T204422.000Z,432.7674,432.7674,11.38868,43.75727,43.75727,6.505109,6.505109,0.0,0.0,0,89.00951,0.0,62,79,-3.955231,0,1.139301,1.040638,0.0,42.50908,0.0,15.35802,4130178,427.0,90.64302,210.5036,0.0,0.0,86,347.0408,186.5611,0.0,0.0,3.35117,17.9042,142,10764
2016-11-08T204424.000Z,432.7674,432.7674,11.38868,43.75727,43.75727,6.505109,6.505109,0.0,0.0,0,89.00951,0.0,62,79,-3.919659,0,1.139301,1.040638,0.0,42.50908,0.0,15.35802,4130181,427.0,90.64302,210.5036,0.0,0.0,86,347.0408,186.5611,0.0,0.0,3.35117,17.9042,142,10764
2016-11-08T204426.000Z,432.7833,432.7833,11.37274,43.75727,43.75727,6.64803,6.64803,0.0,0.0,0,88.56425,0.0,62,79,-3.919659,0,1.139301,1.040638,0.0,42.50908,0.0,15.35802,4130181,427.0,90.64302,210.5036,0.0,0.0,86,347.0408,186.5611,0.0,0.0,3.35117,17.9042,142,10764
